"Office-based motivational interviewing to prevent childhood obesity: a feasibility study.";"Motivational interviewing by pediatricians and dietitians is a promising office-based strategy for preventing childhood obesity. However, additional studies are needed to demonstrate the efficacy of this intervention in practice settings.";"2016-08-08 17:29:17"
"Operative treatment of interdigital neuroma. A long-term follow-up study.";"With careful preoperative evaluation and patient selection, resection of a symptomatic interdigital neuroma through a dorsal approach can result in a high percentage of successful results more than five years following the procedure.";"2016-08-08 17:29:17"
"Opioid therapy for chronic noncancer back pain. A randomized prospective study.";"The results suggest that opioid therapy has a positive effect on pain and mood but little effect on activity and sleep. Opioid therapy for chronic back pain was used without significant risk of abuse. However, tapered-off opioid treatment is palliative and without long-term benefit.";"2016-08-08 10:41:37"
"Opioids compared with placebo or other treatments for chronic low back pain: an update of the Cochrane Review.";"There is evidence of short-term efficacy (moderate for pain and small for function) of opioids to treat CLBP compared with placebo. The effectiveness and safety of long-term opioid therapy for treatment of CLBP remains unproven.";"2016-08-08 10:41:37"
"Oral anti-diabetic drugs for the prevention of Type 2 diabetes.";"Of the oral anti-diabetic drugs evaluated to prevent Type 2 diabetes, thiazolidinediones were associated with the greatest risk reduction compared with control and associated with greater risk reduction than biguanides. Alpha-glucosidase inhibitors and biguanides performed similarly, and better than control, while sulphonylureas and glinides provided no significant benefit. © 2011 The Authors. Diabetic Medicine © 2011 Diabetes UK.";"2016-08-08 11:29:45"
"Oral contraceptive use and breast or ovarian cancer risk in BRCA1/2 carriers: a meta-analysis.";"OC users carrying an ascertained BRCA1/2 mutation have a reduced risk of ovarian cancer, proportional to the duration of use. There is no evidence that recent OC formulations increase breast cancer risk in carriers. Copyright 2010 Elsevier Ltd. All rights reserved.";"2016-08-08 11:29:45"
"Oral contraceptives and family history of breast cancer.";"Current evidence shows that women with a family history of breast cancer do not increase their disease risk by using OCs.";"2016-08-08 11:29:45"
"Oral steroids in initial treatment of acute sciatica.";"Early administration of oral steroid medication in patients with acute sciatica had no significant effect on most parameters studied. It did, however, lead to slightly more rapid rates of improvement in pain, mental well-being, and disability scores. The impact of oral steroids on other outcomes is suggested by this study, but its small sample size limited its statistical power.";"2016-08-08 17:29:17"
"Oral versus intramuscular cobalamin treatment in megaloblastic anemia: a single-center, prospective, randomized, open-label study.";"In this study of patients with megaloblastic anemia due to cobalamin deficiency, p.o. cobalamin treatment was as effective as i.m. cobalamin treatment. P.o. treatment also was better tolerated and less expensive compared with IM treatment. However, because of the small sample size and the short term of this study, further long-term studies are needed to determine the efficacy of p.o. cobalamin treatment.";"2016-08-08 15:38:18"
"Pain during Mogen or PlastiBell circumcision.";"During the procedure, Mogen circumcision is associated with less pain and discomfort, takes less time, and is preferred by trainees when compared with the PlastiBell.";"2016-08-08 17:29:17"
"Pain relief for neonatal circumcision.";"DPNB was the most frequently studied intervention and was the most effective for circumcision pain. Compared to placebo, EMLA was also effective, but was not as effective as DPNB. Both interventions appear to be safe for use in newborns. None of the studied interventions completely eliminated the pain response to circumcision.";"2016-08-08 17:29:17"
"Peak flow variability, methacholine responsiveness and atopy as markers for detecting different wheezing phenotypes in childhood.";"Methacholine responsiveness and peak flow variability assessed at age 11, together with markers of atopy (IgE and skin test reactivity to allergens) identify three different wheezing phenotypes in childhood: ""transient early wheezing"" limited to the first three years of life and unrelated to increased airway lability; ""non-atopic wheezing"" of the toddler and early school years associated with positive peak flow variability but not with methacholine hyperresponsiveness; and ""IgE-associated wheeze/asthma"" associated with persistent wheezing at any age and with methacholine hyperresponsiveness, peak flow variability, and markers of atopy.";"2016-08-08 17:29:17"
"Pennsaid therapy for osteoarthritis of the knee: a systematic review and metaanalysis of randomized controlled trials.";"Pennsaid is an effective topical NSAID in patients with OA of the knee. Apart from minor localized skin reactions, Pennsaid was as safe as VCP. It is not known whether the favorable results of Pennsaid can be extrapolated to other topical NSAID preparations. Pennsaid deserves further consideration when the existing treatment guidelines for OA of the knee are updated.";"2016-08-08 11:29:45"
"Pergolide: treatment of choice in restless legs syndrome (RLS) and nocturnal myoclonus syndrome (NMS). A double-blind randomized crossover trial of pergolide versus L-Dopa.";" double-blind randomized crossover study of 0.125 mg Pergolide (Lilly) at bedtime versus 250mg L-Dopa + Carbidopa (Roche) was conducted in 16-day phases in 11 patients with idiopathic restless legs syndrome. Two patients reported a partial and 9 patients a complete relieve of motor restlessness while receiving Pergolide. Only 1 patient experienced an improvement of restlessness after L-Dopa. The patients showed polysomnographically a mean decrease in NMS cluster disturbed time by 45% from control on L-Dopa (p < 0.025) and by 79% from control on Pergolide (p < 0.001). In addition, Pergolide increased the total sleep time compared to L-Dopa (p < 0.05). In conclusion, the dopamine agonist Pergolide is superior to L-Dopa in the treatment of RLS and NMS.";"2016-08-08 15:38:18"
"Pharmacologic management of chronic low back pain: synthesis of the evidence.";"Opioids and NSAIDs are effective for chronic LBP, while antidepressants have no meaningful clinical benefit. Based on the significant rate of side effects with opioids and the lack of convincing superiority over NSAIDs, opioids are not recommended as a treatment for chronic LBP. Attention to subgroups of patients will likely help guide treatment, and will likely help increase the clinical impact of future research. CLINICAL RECOMMENDATIONS: Recommendation 1: NSAIDs should be considered as a treatment of chronic LBP (Strength: Strong). There is evidence demonstrating favorable effectiveness, but also significant side effects that may have meaningful clinical consequences. Recommendation 2: Opioids may be considered in the treatment of chronic LBP but should be avoided if possible (Strength: Weak). There is evidence demonstrating favorable effectiveness compared to placebo, similar effectiveness compared to NSAIDs, and with significant side effects including decreasing effectiveness related to habituation when used long-term. Recommendation 3: Antidepressants should not be routinely used for the treatment of chronic LBP (Strength: Strong). There is evidence that they are not more effective than placebo with respect to pain, functional status, or depression. Based on the hypothesis that chronic LBP is a symptom reflective of a heterogeneous group of disorders, categorization of certain patient specific subgroups may be helpful in guiding future treatment decision making. It is likely that inclusion of subgroup factors in future RCTs will provide information needed to improve the strength and specificity of future clinical recommendations.";"2016-08-08 10:41:37"
"Photodynamic therapy in a series of rosacea patients.";"An apparent effect of MAL-PDT on rosacea could be observed. This is in accordance with our previous experience, and observations made by other researchers. A future randomized controlled trial therefore seems justifiable.";"2016-08-08 17:29:17"
"Predicting failed trial of labor after primary cesarean delivery.";"An unfavorable score predicting a high rate of complications and more failed trials of labor may help in counseling patients considering trial of labor. A better system to predict the success or failure of trial of labor is needed. LEVEL OF EVIDENCE: III";"2016-08-08 10:41:37"
"Predicting vaginal birth after cesarean section: a cohort study.";"This study provides an accurate and simple model that can be utilized to guide decisions related to TOLAC. © 2014 S. Karger AG, Basel.";"2016-08-08 10:41:37"
"Prevention of anal condyloma with quadrivalent human papillomavirus vaccination of older men who have sex with men.";"Among MSM 26 years of age and older with and without history of anal condyloma, qHPV reduces the risk of anal condyloma development. A randomized controlled trial is needed to confirm these findings in this age group.";"2016-08-08 10:41:37"
"Prevention of recurrent high-grade anal neoplasia with quadrivalent human papillomavirus vaccination of men who have sex with men: a nonconcurrent cohort study.";"qHPV significantly reduces HGAIN recurrence among MSM and may be an effective posttreatment adjuvant form of therapy. A randomized controlled trial is needed to confirm these results.";"2016-08-08 10:41:37"
"Probable migraine with visual aura and risk of ischemic stroke: the stroke prevention in young women study.";"PMVA was associated with an increased risk of stroke, particularly among women without other medical conditions associated with stroke. Behavioral risk factors, specifically smoking and oral contraceptive use, markedly increased the risk of PMVA, as did recent onset of PMVA.";"2016-08-08 11:29:45"
"Probe-to-bone test for diagnosing diabetic foot osteomyelitis: reliable or relic?";"The PTB test, when used in a population of diabetic patients with a foot wound among whom the prevalence of osteomyelitis was 12%, had a relatively low positive predictive value, but a negative test may exclude the diagnosis.";"2016-08-08 10:41:37"
"Prognostic impact of angiotensin-converting enzyme inhibitor therapy in diastolic heart failure.";"he angiotensin-converting enzyme (ACE) inhibitor has a well defined place in the treatment of systolic heart failure (HF). Evidence for routine prescription of an ACE inhibitor in patients with diastolic HF (DHF) is inconsistent. Therefore, our aim was to evaluate the prognostic impact of ACE inhibitor in patients with DHF. The present prospective study included patients with normal or slightly impaired ejection fraction (> or =50%) surviving a first hospitalization for HF. We assessed the long-term prognosis of these patients according to prescription of an ACE inhibitor at discharge. ACE inhibitor therapy prescribed at discharge in 46% (n = 165) of the 358 included patients was associated with a 30% relative decrease in the risk of 5-year mortality (hazard ratio 0.70, 95% confidence interval 0.53 to 0.93, p = 0.013). On multivariable Cox analysis, the relation between ACE inhibitor prescription and mortality remained significant (hazard ratio 0.73, 95% confidence interval 0.54 to 0.99, p = 0.045). Using propensity score analysis, 120 patients receiving an ACE inhibitor were matched with 120 patients not receiving this medication. In the postmatch group, prescription of ACE inhibitor was associated with a significant decrease in the risk of 5-year mortality (hazard ratio 0.61, 95% confidence interval 0.43 to 0.87, p = 0.006). Five-year relative survival (observed/expected survival) of the ACE inhibitor group was better than that of the no-ACE inhibitor group (65% vs 57%). In conclusion, we demonstrate that in this cohort of patients with DHF, prescription of ACE inhibitor was associated with a significant decrease in long-term mortality.";"2016-08-08 17:29:17"
"Prognostic value of troponins in acute pulmonary embolism: a meta-analysis.";"Elevated troponin levels identify patients with acute pulmonary embolism at high risk of short-term death and adverse outcome events.";"2016-08-08 11:29:45"
"Progression and remission of pelvic organ prolapse: a longitudinal study of menopausal women.";"Our data suggest that pelvic organ prolapse is not always chronic and progressive as traditionally thought. Spontaneous regression is common, especially for grade 1 prolapse.";"2016-08-08 11:29:45"
"Prolonged conservative care versus early surgery in patients with sciatica caused by lumbar disc herniation: two year results of a randomised controlled trial.";"Early surgery achieved more rapid relief of sciatica than conservative care, but outcomes were similar by one year and these did not change during the second year. TRIAL REGISTRY: ISRCT No 26872154.";"2016-08-08 17:29:17"
"Prospective evaluation of 618 pregnant women exposed to parvovirus B19: risks and symptoms.";"The risk of maternal B19 infection in pregnancy could not be predicted by a gravida's occupation, but it was significantly higher when the source of exposure was her own child. The fetal risk of nonimmune hydrops after maternal B19 infection must be very low. As a consequence, exclusion of pregnant women from the workplace during endemic periods with seasonal clusters of cases is not justified. Weekly fetal ultrasound evaluation in these cases carries a low yield.";"2016-08-08 15:38:18"
"Prospective follow-up of adverse reactions in breast-fed infants exposed to maternal medication.";"The short-term effects, if any, of most maternal medications on breast-fed infants are mild and pose little risk to the infants.";"2016-08-08 11:29:45"
"Pulse versus continuous terbinafine for onychomycosis: a randomized, double-blind, controlled trial.";"This study demonstrated the superiority of continuous- over pulse-dose terbinafine. We also found this expensive therapy to be much less effective than previously believed, particularly for achieving complete cure of all 10 toenails.";"2016-08-08 11:29:45"
"QT prolongation and torsades de pointes among methadone users: reports to the FDA spontaneous reporting system.";"Cases of TdP associated with methadone have been reported to the FDA MedWatch system. Analysis of the cases provides evidence that prolonged QT and TdP can occur over a wide range of dosages including those usually recommended for addiction treatment. Copyright (c) 2005 John Wiley & Sons, Ltd.";"2016-08-08 17:29:17"
"Randomised controlled trial of early frenotomy in breastfed infants with mild-moderate tongue-tie.";"Early frenotomy did not result in an objective improvement in breastfeeding but was associated with improved self-efficacy. The majority in the comparison arm opted for the intervention after 5 days.";"2016-08-08 11:29:45"
"Randomized, controlled trial of division of tongue-tie in infants with feeding problems.";"This randomized, controlled trial has clearly shown that tongue-ties can affect feeding and that division is safe, successful and improved feeding for mother and baby significantly better than the intensive skilled support of a lactation consultant.";"2016-08-08 11:29:45"
"Red yeast rice for dyslipidemia in statin-intolerant patients: a randomized trial.";"Red yeast rice and therapeutic lifestyle change decrease LDL cholesterol level without increasing CPK or pain levels and may be a treatment option for dyslipidemic patients who cannot tolerate statin therapy. TRIAL REGISTRATION: ClinicalTrials.gov NCT00405769.";"2016-08-08 11:29:45"
"Reducing obesity indicators through brief physical activity counseling (PACE) in Italian primary care settings.";"The GPs' counseling for physical activity using the PACE protocol influenced mediators and biometrical outcomes in an Italian primary care context.";"2016-08-08 17:29:17"
"Reduction of back and posterior pelvic pain in pregnancy.";"An individually designed program reduced sick leave during pregnancy. Working with groups was less effective. Differentiation between low back and posterior pelvic pain was essential. Good physical fitness reduced the risk of back pain in a subsequent pregnancy. Reduction of posterior pelvic pain by a non-elastic pelvic support was experienced by 82% of the women with posterior pelvic pain.";"2016-08-08 11:29:45"
"Reduction of frequent otitis media and pressure-equalizing tube insertions in children after introduction of pneumococcal conjugate vaccine.";"After heptavalent pneumococcal conjugate vaccine introduction, children were less likely to develop frequent otitis media or have pressure-equalizing tube insertions.";"2016-08-08 17:29:17"
"Relationship of spontaneous passage of ureteral calculi to stone size and location as revealed by unenhanced helical CT.";"The rate of spontaneous passage of ureteral stones does vary with stone size and location as determined by CT. These rates are similar to those previously published based on radiography.";"2016-08-08 17:29:17"
"Relaxation for perimenopausal and postmenopausal symptoms.";"Evidence is insufficient to show the effectiveness of relaxation techniques as treatment for menopausal vasomotor symptoms, or to determine whether this treatment is more effective than no treatment, placebo, acupuncture, superficial needle insertion or paced respiration.";"2016-08-08 10:41:37"
"Resistant hypertension in a tertiary care clinic.";"--We conclude that resistant hypertension is common in a tertiary care facility and that a suboptimal regimen is the most common reason. Furthermore, in the majority of these patients, the elevated blood pressures can be controlled or significantly improved.";"2016-08-08 11:29:45"
"Resistant hypertension revisited: a comparison of two university-based cohorts.";"These data are strikingly similar to those from our previous study of RH, in which a suboptimal medication regimen was the most common reason for resistance. Goal BP was most commonly achieved after optimizing the diuretic regimen and increasing the number of medications, suggesting that physicians should use these measures to attain the recommended lower BP goals If goal BP is not reached, referral to a clinical hypertension specialist may be appropriate.";"2016-08-08 11:29:45"
"Review of tongue-tie release at a tertiary maternity hospital.";"Frenotomy is a safe and easy procedure. Infants with a significant tongue-tie that is interfering with breast-feeding have shown an improvement with breast-feeding following frenotomy.";"2016-08-08 17:29:17"
"Risk factors for parvovirus B19 infection in pregnancy.";"The risk of infection is high for susceptible pregnant women during epidemics and associated with the level of contact with children. Nursery school teachers have the highest occupational risk, but most infections seem to be the result of exposure to the woman's own children.";"2016-08-08 15:38:18"
"Risk factors for ulcer development in patients with non-ulcer dyspepsia: a prospective two year follow up study of 209 patients.";"A small but significant proportion of NUD patients develop peptic ulcer after long term follow up. H pylori infection, NSAID use, and advanced age are independent risk factors for subsequent ulcer formation. Follow up endoscopy is strongly indicated for an NUD patient with multiple risk factors for ulcer formation when symptoms recur.";"2016-08-08 15:38:18"
"Risk of death with atypical antipsychotic drug treatment for dementia: meta-analysis of randomized placebo-controlled trials.";"Atypical antipsychotic drugs may be associated with a small increased risk for death compared with placebo. This risk should be considered within the context of medical need for the drugs, efficacy evidence, medical comorbidity, and the efficacy and safety of alternatives. Individual patient analyses modeling survival and causes of death are needed.";"2016-08-08 11:29:45"
"Risk of incident diabetes among patients treated with statins: population based study.";"Compared with pravastatin, treatment with higher potency statins, especially atorvastatin and simvastatin, might be associated with an increased risk of new onset diabetes.";"2016-08-08 10:41:37"
"Risk of incident diabetes with intensive-dose compared with moderate-dose statin therapy: a meta-analysis.";"In a pooled analysis of data from 5 statin trials, intensive-dose statin therapy was associated with an increased risk of new-onset diabetes compared with moderate-dose statin therapy.";"2016-08-08 10:41:37"
"Rosuvastatin to prevent vascular events in men and women with elevated C-reactive protein.";"In this trial of apparently healthy persons without hyperlipidemia but with elevated high-sensitivity C-reactive protein levels, rosuvastatin significantly reduced the incidence of major cardiovascular events. (ClinicalTrials.gov number, NCT00239681.) 2008 Massachusetts Medical Society";"2016-08-08 17:29:17"
"S-adenosyl-l-methionine (SAMe) as antidepressant: meta-analysis of clinical studies.";"The efficacy of SAMe in treating depressive syndromes and disorders is superior with that of placebo and comparable to that of standard tricyclic antidepressants. Since SAMe is a naturally occurring compound with relatively few side-effects, it is a potentially important treatment for depression.";"2016-08-08 17:29:17"
"S-adenosylmethionine (SAMe) as treatment for depression: a systematic review.";"All of the studies reviewed were short term, making translation to the clinical setting difficult. However, there appears to be a role for SAMe in the treatment of major depression in adults. Questions remain about mechanism of action, bioavailability, and absorption of oral SAMe. Further study of SAMe as independent and adjuvant therapy for major depression in adults is indicated.";"2016-08-08 17:29:17"
"Safety and anti-inflammatory activity of curcumin: a component of tumeric (Curcuma longa).";"Curcumin has been demonstrated to be safe in six human trials and has demonstrated anti-inflammatory activity. It may exert its anti-inflammatory activity by inhibition of a number of different molecules that play a role in inflammation.";"2016-08-08 17:29:17"
"Safety of doxycycline and minocycline: a systematic review.";"Between 1998 and 2003, doxycycline was prescribed 3 times as often as minocycline. The incidence of AEs with either drug is very low, but doxycycline had fewer reported AEs. Although more head-to-head clinical trials are needed for a direct comparison of AE frequency, these preliminary data from separate reports suggest the possibility that AEs may be less likely with doxycycline than minocycline.";"2016-08-08 17:29:17"
"Screening and interventions for obesity in adults: summary of the evidence for the U.S. Preventive Services Task Force.";"Counseling and pharmacotherapy can promote modest sustained weight loss, improving clinical outcomes. Pharmacotherapy appears safe in the short term; long-term safety has not been as strongly established. In selected patients, surgery promotes large amounts of weight loss with rare but sometimes severe complications.";"2016-08-08 17:29:17"
"Screening for abdominal aortic aneurysm.";"There is evidence of a significant reduction in mortality from AAA in men aged 65 to 79 years who undergo ultrasound screening. There is insufficient evidence to demonstrate benefit in women. The cost effectiveness may be acceptable, but needs further expert analysis. These findings need careful consideration in judging whether a co-ordinated population-based screening programme should be introduced.";"2016-08-08 15:38:18"
"Screening for abdominal aortic aneurysm: a best-evidence systematic review for the U.S. Preventive Services Task Force.";"For men age 65 to 75 years, an invitation to attend AAA screening reduces AAA-related mortality.";"2016-08-08 15:38:18"
"Screening for speech and language delay in preschool children: systematic evidence review for the US Preventive Services Task Force.";"Use of risk factors to guide selective screening is not supported by studies. Several aspects of screening have been inadequately studied to determine optimal methods, including which instrument to use, the age at which to screen, and which interval is most useful. Trials of interventions demonstrate improvement in some outcome measures, but conclusions and generalizability are limited. Data are not available addressing other key issues including the effectiveness of screening in primary care settings, role of enhanced surveillance by primary care physicians before referral for diagnostic evaluation, non-speech and language and long-term benefits of interventions, and adverse effects of screening and interventions.";"2016-08-08 17:29:17"
"Sensitive troponin I assay in early diagnosis of acute myocardial infarction.";"The use of a sensitive assay for troponin I improves early diagnosis of acute myocardial infarction and risk stratification, regardless of the time of chest-pain onset. 2009 Massachusetts Medical Society";"2016-08-08 11:29:45"
"Serum troponin T concentration as a predictor of mortality in hemodialysis and peritoneal dialysis patients.";"Although troponin T level is an independent risk factor for mortality in dialysis patients, it has limited added predictive power as a routine screening test over other clinical risk factors in dialysis patients.";"2016-08-08 11:29:45"
"Short and long-term variations in serum calciotropic hormones after a single very large dose of ergocalciferol (vitamin D2) or cholecalciferol (vitamin D3) in the elderly.";"Cholecalciferol is almost twice as potent as ergocalciferol in increasing serum 25(OH)D, when administered either by mouth or im. 25(OH)D plays a role in modulating serum PTH.";"2016-08-08 17:29:17"
"Silver nitrate cautery in aphthous stomatitis: a randomized controlled trial.";"The results of our study showed that one application of silver nitrate can decrease the severity of pain in aphthous ulceration without significantly shortening or prolonging healing time. We did not observe any side-effects in our study. The effect is rapid and lasts for the duration of the lesion. The treatment is simple and cost-effective in patients with infrequent recurrences.";"2016-08-08 17:29:17"
"Silymarin as an adjunct to glibenclamide therapy improves long-term and postprandial glycemic control and body mass index in type 2 diabetes.";"xidative stress is increased postprandially and during long-term hyperglycemia in type 2 diabetic patients who present with poor response to glibenclamide. This study was designed to evaluate the effects of the antioxidant flavonoid silymarin in improving long-term and postprandial glycemic and weight control in type 2 diabetic patients treated with glibenclamide. Using a randomized, double-blind, placebo-controlled design, 59 type 2 diabetic patients, previously maintained on 10 mg/day glibenclamide and diet control, with poor glycemic control, were randomized into three groups: the first two groups were treated with either 200 mg/day silymarin or placebo as adjuncts to glibenclamide, and the third group was maintained on glibenclamide alone for 120 days. Fasting and 4-hour postprandial plasma glucose, glycated hemoglobin (HbA(1c)), and body mass index (BMI) were evaluated at baseline and after 120 days. Compared with placebo, silymarin treatment significantly reduced both fasting and postprandial plasma glucose excursions, in addition to significantly reducing HbA(1c) levels and BMI after 120 days. No significantly different effects were observed for placebo compared to glibenclamide alone. In conclusion, adjunct use of silymarin with glibenclamide improves the glycemic control targeted by glibenclamide, during both fasting and postprandially, an effect that may be related to increased insulin sensitivity in peripheral tissues.";"2016-08-08 11:29:45"
"Simple, validated vaginal birth after cesarean delivery prediction model for use at the time of admission.";"Prediction of TOLAC success at the time of admission is highly dependent on the initial cervical examination. This simple VBAC score can be utilized when counseling women considering TOLAC. LEVEL OF EVIDENCE: II.";"2016-08-08 11:29:45"
"Single-dose, patient-initiated famciclovir: a randomized, double-blind, placebo-controlled trial for episodic treatment of herpes labialis.";"Single-dose famciclovir reduced time to healing of herpes labialis lesions by approximately 2 days compared with placebo.";"2016-08-08 11:29:45"
"Smokers with airway obstruction are more likely to quit smoking.";"Simple smoking cessation advice combined with spirometric testing resulted in good 1 year cessation rates, especially in subjects with airway obstruction.";"2016-08-08 17:29:17"
"Sociodemographic and clinical characteristics, causal factors and evolution of a group of patients with chronic urticaria-angioedema.";"Chronic urticaria-angioedema was more common among middle-aged women. It is a long-term disease, and its cause was explained in about one-third of the patients. Half of the patients presented disease control after treatment lasting an average of approximately one year.";"2016-08-08 17:29:17"
"Sodium valproate in aggressive behaviour in dementia: a twelve-week open label follow-up study.";"Low dose sodium valproate may be effective reducing a broad range of types of disturbed behaviours in aggressive demented patients. The high death rate underlines the fragility of demented patients with aggressive behaviour. Copyright 2004 John Wiley & Sons, Ltd.";"2016-08-08 17:29:17"
"Soy, red clover, and isoflavones and breast cancer: a systematic review.";"Soy consumption may be associated with reduced risk of breast cancer incidence, recurrence, and mortality. Soy does not have estrogenic effects in humans. Soy intake consistent with a traditional Japanese diet appears safe for breast cancer survivors. While there is no clear evidence of harm, better evidence confirming safety is required before use of high dose (? 100 mg) isoflavones can be recommended for breast cancer patients.";"2016-08-08 10:41:37"
"Speech and language therapy interventions for children with primary speech and language delay or disorder.";"The review shows that overall there is a positive effect of speech and language therapy interventions for children with expressive phonological and expressive vocabulary difficulties. The evidence for expressive syntax difficulties is more mixed, and there is a need for further research to investigate intervention for receptive language difficulties. There is a large degree of heterogeneity in the results, and the sources of this need to be investigated.";"2016-08-08 17:29:17"
"Spirometry and smoking cessation advice in general practice: a randomised clinical trial.";"GPs can motivate almost 20% of their smoking population to quit smoking. The success rate with the minimal intervention strategy was 19% after 1 year and 15% after 2 years. We found no arguments in favour of confronting smokers with their lung function as a tool for enhancing smoking cessation.";"2016-08-08 17:29:17"
"Spironolactone for hirsutism in polycystic ovary syndrome.";"The effects of multiple treatment options on the subjective and objective measures of hirsutism have displayed varying results. The outcomes reported to date have shown a positive trend toward using spironolactone in women with PCOS and hirsutism.";"2016-08-08 10:41:37"
"Statin therapy may be associated with lower mortality in patients with diastolic heart failure: a preliminary report.";"Statin therapy may be associated with improved survival in patients with HF and a normal EF.";"2016-08-08 17:29:17"
"Statins for women with polycystic ovary syndrome not actively trying to conceive.";"Although statins improve lipid profiles and reduce testosterone levels in women with PCOS, there is no evidence that statins improve resumption of menstrual regularity or spontaneous ovulation, nor is there any improvement of hirsutism or acne. There is a need for further research to be performed with large sample sizes and well-designed RCTs to assess clinical outcomes.";"2016-08-08 10:41:37"
"Statins, risk of diabetes, and implications on outcomes in the general population.";"Risk of diabetes was increased after statins, but outcomes were favorable. Copyright © 2012 American College of Cardiology Foundation. Published by Elsevier Inc. All rights reserved.";"2016-08-08 10:41:37"
"Stroke and use of low-dose oral contraceptives in young women: a pooled analysis of two US studies.";"Women who use low-dose OCPs are, in the aggregate, not at increased risk of stroke. Studies are needed to clarify the risk of stroke among users who may be susceptible on the basis of age, smoking, obesity, hypertension, or migraine history.";"2016-08-08 11:29:45"
"Support for healthy breastfeeding mothers with healthy term babies.";"All women should be offered support to breastfeed their babies to increase the duration and exclusivity of breastfeeding. Support is likely to be more effective in settings with high initiation rates, so efforts to increase the uptake of breastfeeding should be in place. Support may be offered either by professional or lay/peer supporters, or a combination of both. Strategies that rely mainly on face-to-face support are more likely to succeed. Support that is only offered reactively, in which women are expected to initiate the contact, is unlikely to be effective; women should be offered ongoing visits on a scheduled basis so they can predict that support will be available. Support should be tailored to the needs of the setting and the population group.";"2016-08-08 10:41:37"
"Surgery versus prolonged conservative treatment for sciatica.";"The 1-year outcomes were similar for patients assigned to early surgery and those assigned to conservative treatment with eventual surgery if needed, but the rates of pain relief and of perceived recovery were faster for those assigned to early surgery. (Current Controlled Trials number, ISRCTN26872154 [controlled-trials.com].). Copyright 2007 Massachusetts Medical Society.";"2016-08-08 17:29:17"
"Symptomatic hypogonadism in male survivors of cancer with chronic exposure to opioids.";"Survivors of cancer who chronically consumed opioids experienced symptomatic hypogonadism with significantly higher levels of depression, fatigue, and sexual dysfunction. With the increasing use of opioids among patients with cancer, further research in improving quality-of-life outcomes is warranted. Copyright 2004 American Cancer Society.";"2016-08-08 17:29:17"
"Systematic review and economic evaluation of Helicobacter pylori eradication treatment for non-ulcer dyspepsia. Dyspepsia Review Group.";"H pylori eradication may be cost effective treatment for non-ulcer dyspepsia in infected patients but further evidence is needed on decision makers' willingness to pay for relief of dyspepsia.";"2016-08-08 15:38:18"
"Systematic review of postural control and lateral ankle instability, part II: is balance training clinically effective?";"Balance training can be used prophylactically or after an acute ankle sprain in an effort to reduce future ankle sprains, but current evidence is insufficient to assess this effect in patients with chronic ankle instability.";"2016-08-08 15:38:18"
"Systematic review of the risk of enteric infection in patients taking acid suppression.";"There is an association between acid suppression and an increased risk of enteric infection. Further prospective studies on patients taking long-term acid suppression are needed to establish whether this association is causal.";"2016-08-08 17:29:17"
"Systemic effects of epidural and intra-articular glucocorticoid injections in diabetic and non-diabetic patients.";"The administration of three local cortivazol injections was followed by suppression of the corticotropic axis that persisted beyond 21 days after epidural injection and recovered more rapidly after intra-articular injection. Systolic blood pressure increased transiently. Elevations in postprandial glucose levels lasted longer in diabetic than non-diabetic patients.";"2016-08-08 17:29:17"
"Terbinafine (Lamisil) treatment of toenail onychomycosis in patients with insulin-dependent and non-insulin-dependent diabetes mellitus: a multicentre trial.";"With excellent cure rates and a good tolerability profile, terbinafine should continue to be a drug of choice for the treatment of toenail onychomycosis in the rising number of NIDDM patients receiving multiple medication.";"2016-08-08 11:29:45"
"Testosterone and cardiovascular risk in men: a systematic review and meta-analysis of randomized placebo-controlled trials.";"Currently available evidence weakly supports the inference that testosterone use in men is not associated with important cardiovascular effects. Patients and clinicians need large randomized trials of men at risk for cardiovascular disease to better inform the safety of long-term testosterone use.";"2016-08-08 17:29:17"
"Testosterone and prostate safety.";"or several decades it has been assumed that higher testosterone (T) leads to greater growth of benign and malignant prostate tissue, but this view has come under greater scrutiny over the last several years. Although there are as yet no large-scale, long-term controlled studies of T therapy to provide a definitive assessment of risk, numerous smaller clinical trials as well as population-based longitudinal studies consistently fail to support the historical idea that T therapy poses an increased risk of prostate cancer or exacerbation of symptoms due to benign prostatic hyperplasia. This lack of prostate risk despite increased serum T appears to be explained by data showing that exogenous T does not raise intraprostatic concentrations of T or dihydrotestosterone, suggesting a saturation model. In contrast, there is mounting evidence that low serum T is associated with greater prostate cancer risk, and more worrisome features of prostate cancer. In conclusion, the available evidence strongly suggests that T therapy is safe for the prostate. Given that the population at risk for T deficiency overlaps with the population at risk for prostate cancer, it is strongly recommended that men undergoing T therapy undergo regular monitoring for prostate cancer.";"2016-08-08 17:29:17"
