,id,neg_word,Unnamed: 0,Unnamed: 0.1,sen,lab,neg_bin,effected_words
341,534.0,,71,186,"The lenalidomide combined with chemotherapy can significantly decrease the expression level of VEGF and bFGF, and enhance the remission rate of patients with AML.",2.0,0,
342,573.0,,156,310,Exercise and DHA supplementation acted synergistically by increasing plasma PGE2 with anti-inflammatory effects.,2.0,0,
343,42.0,,542,95,"Careful assessment of the lingual function, followed by frenuloplasty when indicated, seems to be a successful approach to the facilitation of breastfeeding in the presence of significant ankyloglossia.",2.0,0,
344,385.0,,490,7,"Studies are needed to clarify the risk of stroke among users who may be susceptible on the basis of age, smoking, obesity, hypertension, or migraine history.",1.0,0,
345,530.0,,456,240,Incorporating paravertebral blocks carries considerable potential for improving pathways for breast cancer patients undergoing breast reconstruction--with minimal procedure-related morbidity.,2.0,0,
346,367.0,,337,375,"Fasting and 4-hour postprandial plasma glucose, glycated hemoglobin (HbA(1c)), and body mass index (BMI) were evaluated at baseline and after 120 days.",1.0,0,
347,178.0,,281,116,"For the first time, the long-term efficacy of Caiapo on glucose control was demonstrated by the observed decrease in HbA(1c).",2.0,0,
348,75.0,,352,247,"The effect of black cohosh on other important outcomes, such as health-related quality of life, sexuality, bone health, night sweats and cost-effectiveness also warrants further investigation.",1.0,0,
349,9.0,,152,122,"These findings, together with persistently low lung function, suggest that outcomes in adult asthma may be determined primarily in early childhood.",1.0,0,
350,517.0,,293,135,Fewer patients responded to GDHT than anticipated.,1.0,0,
351,737.0,,186,302,"However, over more than a decade of follow-up, nearly 14% of patients developed recurrence because of new non-PV triggers.",0.0,0,
352,1301.0,,329,528,"The present study demonstrated that the addition of inspiratory muscle training, even when applied for a short period, may potentiate the effects of combined aerobic and resistance training, becoming a simple and inexpensive strategy for patients who underwent coronary artery bypass and are in phase II cardiac rehabilitation.",2.0,0,
353,1356.0,,145,16,"Local excision for patients with ycT1/2 rectal cancers would, thus, miss metastases in a considerable percentage and might involve the risk of significant undertreatment in a number of patients.",0.0,0,
354,1413.0,,50,376,Magnesium sulphate as an adjuvant provides rapid onset of epidural anesthesia and prolongs the duration of analgesia with minimal side effects.,2.0,0,
355,136.0,,239,288,This analysis is consistent with prior reports showing that ACE inhibitors decrease the risk of death following a recent MI by reducing cardiovascular mortality.,2.0,0,
356,200.0,,522,160,"Those with histologic findings of severe gastric atrophy, corpus-predominant gastritis, or intestinal metaplasia are at increased risk.",0.0,0,
357,1390.0,,447,482,"Meanwhile, it also could improve their blood pressure and QOL.",2.0,0,
358,1267.0,,90,230,More long-term studies are thus warranted.,1.0,0,
359,173.0,,429,467,This controlled study showed significant short-term efficacy of carbamazepine for agitation with generally good safety and tolerability.,2.0,0,
360,366.0,,38,271,"Using a randomized, double-blind, placebo-controlled design, 59 type 2 diabetic patients, previously maintained on 10 mg/day glibenclamide and diet control, with poor glycemic control, were randomized into three groups: the first two groups were treated with either 200 mg/day silymarin or placebo as adjuncts to glibenclamide, and the third group was maintained on glibenclamide alone for 120 days.",1.0,0,
361,348.0,,373,9,"Since SAMe is a naturally occurring compound with relatively few side-effects, it is a potentially important treatment for depression.",2.0,0,
362,1256.0,,363,130,"This outcome may result from a link between innate immunity and IgE-mediated, adaptive immune responses in asthma, and point to TLR4 as a potential therapeutic target.",1.0,0,
363,197.0,,126,120,The limited available evidence suggests folate may have a potential role as a supplement to other treatment for depression.,2.0,0,
364,730.0,,292,248,"Contrast-enhanced ultrasound measurements of tumor peak enhancement, rate of enhancement, and AUC1 were early predictors of time to progression in a cohort of children and adolescents with recurrent solid tumors treated with antiangiogenic therapy.",1.0,0,
365,170.0,,67,29,The present analysis provides an estimate of the average treatment effects of testosterone therapy in middle-aged men.,1.0,0,
366,1403.0,,229,77,Intraprocedural application of this information during TAVR significantly reduces the levels of contrast and radiation exposure.,1.0,0,
367,112.0,,455,448,DDS had inverse association with metabolic syndrome and some of its features in this cross-sectional study.,1.0,0,
368,47.0,,103,173,"Both SSRIs and trazodone appear to be tolerated reasonably well when compared to placebo, typical antipsychotics and atypical antipsychotics.",2.0,0,
369,342.0,,547,60,Atypical antipsychotic drugs may be associated with a small increased risk for death compared with placebo.,0.0,0,
370,634.0,,131,463,"TEAS can efficiently prevent orthodontic toothache and oral dysfunction, which is superior to psychological intervention and similar to medication.",2.0,0,
371,1300.0,,402,28,"The prolonged pharmacodynamic effect of proliposomal ropivacaine, together with its delayed elimination and prolonged redistribution to plasma, is compatible to depot-related slow-release and similar to the performance of other liposomal local anesthetics.",1.0,0,
372,1276.0,,463,217,"Its clinical effect is better than NPWT or porcine ADM dressing alone, and this method may be suitable for patients with non-surgical treatment.",2.0,0,
373,99.0,,514,506,It is our recommendation that an anesthetic should be administered to newborns prior to undergoing circumcision.,1.0,0,
374,633.0,,454,321,"In a nationally representative sample of couples, the OurRelationship program was effective in significantly improving both relationship and individual functioning, suggesting it can substantially increase the reach of current interventions through its low-cost, Web-based format.",2.0,0,
375,1408.0,,258,404,Using EPIC to estimate the degree of distortion in 814 DWI brain tumor images enabled the creation of a topographic atlas of DWI distortion across the brain.,1.0,0,
376,682.0,,130,13,"Group F and group E demonstrated similar fast motor recovery, but the former caused less intraoperative pain than the latter.",2.0,0,
377,370.0,,445,456,Prediction of TOLAC success at the time of admission is highly dependent on the initial cervical examination.,1.0,0,
378,15.0,,379,392,This systematic review aims to evaluate the benefit and side effect of Xuezhikang for coronary heart disease (CHD) complicated by dyslipidemia.,1.0,0,
379,129.0,,15,501,"In stable patients, intensive statin therapy provides long-term reduction in clinical events when compared with standard therapy.",2.0,0,
380,1317.0,,382,429,"Considering both efficacy and safety, colchicine can be prescribed with a once-daily dosage.",1.0,0,
381,62.0,,310,113,One week of continuous auricular acupuncture decreases the pain and disability experienced by women with pregnancy-related low back and posterior pelvic pain.,2.0,0,
382,109.0,,70,22,"A predictive nomogram, which incorporates six variables easily ascertainable at the first prenatal visit, has been developed that allows the determination of a patient-specific chance for successful VBAC for those women who undertake trial of labor.",2.0,0,
383,762.0,,7,511,These effects could possibly be mediated through colonic fermentation.,1.0,0,
384,1360.0,,384,493,"However, further study is needed to compare the difference between degarelix monotherapy and these combinations.",1.0,0,
385,1327.0,,25,475,"CCD increased good quality embryo rate by down-regulating the expression of ROS protein in ovarian granulosa cells, and correcting in vivo oxidative stress.",2.0,0,
386,678.0,,322,275,"These preliminary findings were based on unplanned early termination of the trial, and a larger multicenter trial is needed to evaluate the potential benefit of this approach.",1.0,0,
387,125.0,,515,386,"In overweight/obese adolescents with PCOS, 6 months treatment with rosiglitazone was superior to drospirenone/EE in improving the cardiometabolic risk profile, and effective but inferior in attenuating hyperandrogenemia.",2.0,0,
388,374.0,,31,322,Low dose sodium valproate may be effective reducing a broad range of types of disturbed behaviours in aggressive demented patients.,2.0,0,
389,560.0,,35,274,"Hark improved the quality of transfer of information about simulated patients and was rated by users as more effective and efficient, and less distracting than pagers.",2.0,0,
390,621.0,,255,542,Further research is needed to determine if modified approaches to primary care management may be more effective.,1.0,0,
391,296.0,,117,502,CLINICAL RECOMMENDATIONS: Recommendation 1: NSAIDs should be considered as a treatment of chronic LBP (Strength: Strong).,2.0,0,
392,773.0,,105,103,Planning constraints should keep rectal V38 below 2.0 cm(3).,1.0,0,
393,350.0,,307,233,Curcumin has been demonstrated to be safe in six human trials and has demonstrated anti-inflammatory activity.,2.0,0,
394,44.0,,340,161,Neither an antibiotic nor a topical steroid alone or in combination was effective as a treatment for acute sinusitis in the primary care setting.,0.0,0,
395,584.0,,333,447,For the assessment of the specific effectiveness of the Baghira group training further and larger studies are required.,1.0,0,
396,313.0,,344,245,"On multivariable Cox analysis, the relation between ACE inhibitor prescription and mortality remained significant (hazard ratio 0.73, 95% confidence interval 0.54 to 0.99, p = 0.045).",1.0,0,
397,327.0,,41,363,"This randomized, controlled trial has clearly shown that tongue-ties can affect feeding and that division is safe, successful and improved feeding for mother and baby significantly better than the intensive skilled support of a lactation consultant.",2.0,0,
398,555.0,,91,477,SMT C1100 was well tolerated in pediatric DMD patients.,2.0,0,
399,1213.0,,96,414,"Consequently, Metformin and acupuncture combined therapy is more effective than Metformin only, proving that acupuncture is an insulin sensitizer and is able to improve insulin sensitivity possibly by reducing body weight and inflammation, while improving lipid metabolism and adipokines.",2.0,0,
400,48.0,,69,48,"Future studies involving more subjects are required to determine if SSRIs, trazodone, or other antidepressants are safe and effective treatments for agitation and psychosis in dementia.",1.0,0,
401,114.0,,438,197,"Significant associations exist between dietary patterns identified by factor analysis, the metabolic syndrome, and insulin resistance.",1.0,0,
402,159.0,,272,303,Well-designed studies testing these promising strategies and consensus on outcome fatigue measures are needed.,1.0,0,
403,614.0,,36,311,Further follow-up is needed to assess long-term effects on health outcomes.,1.0,0,
404,1269.0,,449,76,"Regarding the improvement in foul breathing, the effect in the palmar thumb surface group is better than that in the radial margin group.",2.0,0,
405,1318.0,,312,185,"The effectiveness of ARM in the prevention of severe epithelitis in patients with HNC treated with RT is, at least, as effective (or more effective) as other and more common skin treatments.",2.0,0,
406,1270.0,,208,58,Early weight loss is consistently identified as a strong predictor of long-term weight loss.,1.0,0,
407,61.0,,267,279,"In a substantial minority of infants, however, wheezing episodes are probably related to a predisposition to asthma.",1.0,0,
408,8.0,,194,41,"The factors predicting persistence or relapse were sensitization to house dust mites, airway hyperresponsiveness, female sex, smoking, and early age at onset.",1.0,0,
409,285.0,,513,30,"The impact of oral steroids on other outcomes is suggested by this study, but its small sample size limited its statistical power.",1.0,0,
410,344.0,,172,195,"Compared with pravastatin, treatment with higher potency statins, especially atorvastatin and simvastatin, might be associated with an increased risk of new onset diabetes.",2.0,0,
411,116.0,,195,317,"Further study of essential fatty acids as independent and adjuvant therapy for adult depression is indicated, including more sophisticated investigation of dose-response in particular populations.",1.0,0,
412,358.0,,125,476,"Several aspects of screening have been inadequately studied to determine optimal methods, including which instrument to use, the age at which to screen, and which interval is most useful.",1.0,0,
413,324.0,,406,359,"We also found this expensive therapy to be much less effective than previously believed, particularly for achieving complete cure of all 10 toenails.",2.0,0,
414,691.0,,421,74,"Compared with the traditional method, small incision puncture tracheostomy is less time consuming, with fewer traumas, and fewer intraoperative and postoperative complications.",2.0,0,
415,128.0,,403,251,"Intensive statin therapy early after ACS leads to a reduction in clinical events at 30 days, consistent with greater early pleiotropic effects.",1.0,0,
416,745.0,,135,200,Longitudinal studies are needed to verify the long-term effects of this approach.,1.0,0,
417,688.0,,377,257,Concerning the inguinal hernia repair we found better postoperative pain scores and 24 hours reduction of the morphine consumption in group III (GA and TAP-D block) compared with group I (GA) and group II (GA + TAP block).,2.0,0,
418,26.0,,278,381,We found insufficient evidence to determine whether acupuncture is effective for controlling menopausal vasomotor symptoms.,1.0,0,
419,318.0,,282,115,Elevated troponin levels identify patients with acute pulmonary embolism at high risk of short-term death and adverse outcome events.,0.0,0,
420,1199.0,,467,149,"Several challenges were identified the most important of which was concerns with achieving adherence to DP in non-trial settings, requiring operational feasibility studies in routine health systems.",1.0,0,
421,601.0,,261,234,Serum S100P protein and NSE could be changed by pre-operation injecting Ligustrazine at certain dose in elderly patients undergoing orthopedics operations.,1.0,0,
422,521.0,,116,212,"At the same anaesthetic depth, the CIIA method outperforms the TIVA method in suppressing the stress response and obtaining smooth awakening after laparoscopic radical gastrectomy for patients with gastric cancer; therefore, the CIIA method has a better anaesthetic effect.",2.0,0,
423,629.0,,182,370,A program to motivate students to act as change agents of family's lifestyle was effective in decreasing weight and increasing physical activity of their mothers.,2.0,0,
424,83.0,,389,133,"The results of this study demonstrate that intake of 1, 3, or 6 g of cinnamon per day reduces serum glucose, triglyceride, LDL cholesterol, and total cholesterol in people with type 2 diabetes and suggest that the inclusion of cinnamon in the diet of people with type 2 diabetes will reduce risk factors associated with diabetes and cardiovascular diseases.",2.0,0,
425,340.0,,21,207,"H pylori infection, NSAID use, and advanced age are independent risk factors for subsequent ulcer formation.",0.0,0,
426,198.0,,79,209,"It is currently unclear if this is the case both for people with normal folate levels, and for those with folate deficiency.",1.0,0,
427,82.0,,65,174,"Given that both a high cereal fiber content and lower glycemic index are attributes of whole-grain foods, recommendation to increase whole-grain intake may reduce the risk of developing the metabolic syndrome.",2.0,0,
428,219.0,,106,433,These findings indicate that such patients benefit from early and continued lowering of LDL cholesterol to levels substantially below current target levels.,2.0,0,
429,689.0,,184,541,The Tat Oyi vaccine in association with cART may provide an efficient means of controlling the HIV-infected cell reservoir.,2.0,0,
430,650.0,,524,182,"Women in STARTS and SUPPORT reported postpartum improvements in mood and stress, and the experience of fewer depressive symptoms and less perceived stress was related to sustained abstinence.",1.0,0,
431,206.0,,12,327,This evidence of a dose-response effect provides further support for the potentially causal nature of iatrogenic acid suppression in the development of nosocomial C difficile infection.,2.0,0,
432,39.0,,226,353,"We also recommend that infants be given a sweetened pacifier before, during, and after circumcision if the Gomco method is used.",1.0,0,
433,339.0,,523,198,"Nursery school teachers have the highest occupational risk, but most infections seem to be the result of exposure to the woman's own children.",1.0,0,
434,32.0,,286,297,"In contrast, in adulthood, antisocial and drug disorders appeared, in part, independent of sustained ADHD.",1.0,0,
435,592.0,,349,89,Our results support the use of distortion correction to ensure accurate and careful application of DWI to neurosurgical practice.,1.0,0,
436,213.0,,59,239,Daily ingestion of 8 ounces of yogurt containing Lactobacillus acidophilus decreased both candidal colonization and infection.,2.0,0,
437,1322.0,,108,100,Partial STARR combined with Bresler procedure in the treatment of ODS associated with rectocele and IRI has better efficacy than STARR only.,2.0,0,
438,1387.0,,110,57,Further studies are needed to assess long-term efficacy and safety.,1.0,0,
439,177.0,,517,471,This study confirms the beneficial effects of Caiapo on plasma glucose as well as cholesterol levels in patients with type 2 diabetes.,2.0,0,
440,193.0,,203,166,These findings support the use of appropriately prescribed graded aerobic exercise in the management of patients with fatigue and systemic lupus erythematosus.,2.0,0,
441,176.0,,476,189,Dilute alcohol injection is a safe and effective treatment option for patients with Morton's neuroma who want to avoid a surgical procedure and any associated complications.,2.0,0,
442,596.0,,545,203,HFpEF patients with RVD and impaired RV-PA coupling have more advanced heart failure.,0.0,0,
443,698.0,,315,512,"Further research is needed to understand the clinical importance of RD, the risks and benefits of abaloparatide treatment, and the efficacy of abaloparatide vs other osteoporosis treatments.",1.0,0,
444,35.0,,44,369,Drugs commonly used to treat PCOS appear to be associated with very low risk of severe adverse effects although data are extrapolated from other populations.,2.0,0,
445,725.0,,512,137,Self-management education could effectively improve the symptoms of primary dysmenorrhea and quality of life.,2.0,0,
446,95.0,,450,289,To the best of our knowledge this is the first clinical trial that supports this indication for saffron.,1.0,0,
447,186.0,,516,415,Evidence was insufficient to show the relative effectiveness of exercise when compared with HT or yoga.,1.0,0,
448,647.0,,200,520,LIBERTY will investigate real-world PAD patients treated with endovascular revascularization with rigorous study guidelines and independent oversight of outcomes.,1.0,0,
449,697.0,,242,384,An understanding of all of these mechanisms will be key in directing the advancement of products most suitable for combating HIV infection in women.,1.0,0,
450,133.0,,425,140,"BHR at 10 years of age has a narrower risk profile, suggesting that factors influencing wheezing symptom expression may differ from those predisposing the patient to BHR.",1.0,0,
451,105.0,,338,126,"It has clearly been shown that omega-3 fatty acid supplementation provides a protective benefit in heart disease, and in particular sudden cardiac death.",2.0,0,
452,567.0,,232,366,This study shows for the first time the beneficial effect of memantine to prevent post-mastectomy pain development and to diminish chemotherapy-induced pain symptoms.,2.0,0,
453,330.0,,501,432,Reduction of posterior pelvic pain by a non-elastic pelvic support was experienced by 82% of the women with posterior pelvic pain.,2.0,0,
454,378.0,,528,121,"The evidence for expressive syntax difficulties is more mixed, and there is a need for further research to investigate intervention for receptive language difficulties.",1.0,0,
455,132.0,,424,252,"Asthmatic heredity, predisposition to early life atopy, plus early passive smoke exposure and recurrent chest infections are important influences for the occurrence of wheeze and asthma at 10 years of age.",0.0,0,
456,722.0,,56,387,This is the first controlled study on the long term effect on professionals from implementing a development plan to enhance user participation in a mental health hospital.,1.0,0,
457,1350.0,,173,153,"Public health efforts should emphasize educating older women regarding the risk of using over-the-counter anticholinergics, such as first-generation antihistamines.",1.0,0,
458,162.0,,6,31,The systemic lupus erythematosus self-management course had effects in reducing fatigue and depression and improving coping skills and self-efficacy.,2.0,0,
459,1389.0,,216,465,N3 stage represented an independent prognostic factor and N ratio >70% was a predictive factor for OS and DFS.,1.0,0,
460,796.0,,94,227,"In clinical work, we should reasonable combine the two methods,so as to improve the cure rate of RPPV.",1.0,0,
461,355.0,,289,270,"In selected patients, surgery promotes large amounts of weight loss with rare but sometimes severe complications.",0.0,0,
462,1251.0,,104,424,The analgesia method of ACM could reduce the dosage of traditional analgesic drugs and the occurrence of partial adverse reactions.,2.0,0,
463,66.0,,460,44,"It can thus be concluded that in the management of rosacea, basic skin care regimens, including daily use of a therapeutic moisturizer, offer optimal benefits.",2.0,0,
464,663.0,,380,485,In a fasted and glycogen-reduced state ingestion of a CHO solution during high-intensity exercise enhanced performance through stimulation of insulin-mediated glucose uptake.,2.0,0,
465,134.0,,470,263,The present study suggests that childhood ADHD predisposes to specific disadvantages and continues to affect important functional domains unrelated to current psychiatric diagnosis.,0.0,0,
466,778.0,,519,292,This is the first prospective study designed to assess paravertebral blocks in the setting of prosthetic breast reconstruction.,1.0,0,
467,1345.0,,133,533,"We also observed strong inter-individual differences in cytokine levels; therefore, patients with an exaggerated inflammatory response to CPB need to be identified.",1.0,0,
468,271.0,,97,470,We found that exposure to nonselective NSAIDs or opioids in the period 61-90 days after a humeral shaft fracture was associated with nonunion.,1.0,0,
469,1371.0,,158,134,The therapy presents the long-term clinical effect and deserves to be promoted in clinical practice.,2.0,0,
470,625.0,,442,479,Pre-interventional consideration of weight loss within 30 days and having weight loss as a prioritised goal during the health consultation were two important predictors for weight loss.,1.0,0,
471,101.0,,483,170,"The electron beam CT coronary calcium score predicts CAD events independent of standard risk factors, more accurately than standard risk factors and CRP, and refines Framingham risk stratification.",2.0,0,
472,212.0,,538,0,"Although plasma lipid levels were more strongly associated with an increased risk than were inflammatory markers, the level of C-reactive protein remained a significant contributor to the prediction of coronary heart disease.",2.0,0,
473,45.0,,271,416,Currently there are relatively few studies of antidepressants for the treatment of agitation and psychosis in dementia.,1.0,0,
474,4.0,,166,92,These findings need to be replicated before citalopram or other serotonergic antidepressants can be recommended as alternatives to antipsychotics for the treatment of agitation or psychotic symptoms associated with dementia.,1.0,0,
475,1298.0,,209,118,ALIF with posterior instrumentation in low grade isthmic spondylolisthesis provides satisfactory outcome in patients requiring surgical treatment.,2.0,0,
476,87.0,,76,355,"Colchicine prophylaxis during initiation of allopurinol for chronic gouty arthritis reduces the frequency and severity of acute flares, and reduces the likelihood of recurrent flares.",2.0,0,
477,108.0,,48,283,"Specifically, according to preliminary clinical evidence, parenteral administration of fatty acids warrants further study.",1.0,0,
478,536.0,,376,422,"Together, these findings suggest that personalised decision support systems could be an important development in shared decision-making and patient-centered care.",1.0,0,
479,180.0,,248,468,This should provide convincing evidence for those seeking a frenotomy for infants with signficant ankyloglossia.,1.0,0,
480,1218.0,,492,278,The authors suggest that the administration of 14% Plai cream is a useful alternative in the management of DOMS.,2.0,0,
481,5.0,,351,84,We conclude that losartan alone or in combination with HCTZ was generally well tolerated and effective in the treatment of elevated systolic and diastolic BP in obese patients with hypertension.,2.0,0,
482,428.0,,343,330,NNS significantly decreases some elements of measurable physiologic pain response of the neonate during circumcision.,2.0,0,
483,187.0,,42,215,"The temporal distribution of PLMs, as well as the coupling of PLMs with the phase position of circadian temperature curve, suggest an involvement of the circadian timing system in the pathophysiology of PLMD.",1.0,0,
484,352.0,,114,255,"Although more head-to-head clinical trials are needed for a direct comparison of AE frequency, these preliminary data from separate reports suggest the possibility that AEs may be less likely with doxycycline than minocycline.",1.0,0,
485,107.0,,244,265,"In addition, many psychiatric disorders, particularly schizophrenia and major depressive disorder (MDD), have shown positive results when supplementation has been used as an adjunct to standard pharmacotherapy.",2.0,0,
486,669.0,,493,33,The administration of a 5 mg post-operative dose of tadalafil to patients that had undergone a bilateral NSRP was found to have a positive effect on the recovery and maintenance of erectile function.,2.0,0,
487,94.0,,500,183,The main overall finding from this study is that saffron may be of therapeutic benefit in the treatment of mild to moderate depression.,2.0,0,
488,681.0,,68,139,"A technically more robust system, combined with additional attractive games, likely results in higher patient motivation and better compliance.",2.0,0,
489,98.0,,550,284,This study indicates that azithromycin is at least as effective as doxycycline in the treatment of rosacea.,2.0,0,
490,30.0,,18,522,"Childhood ADHD predicts specific adult psychiatric disorders, namely antisocial and drug abuse disorders.",1.0,0,
491,23.0,,444,329,"Patient characteristics such as obesity, uterine size, and abdominal scars limit the accurate palpation of the adnexa.",0.0,0,
492,390.0,,404,346,"Balance training can be used prophylactically or after an acute ankle sprain in an effort to reduce future ankle sprains, but current evidence is insufficient to assess this effect in patients with chronic ankle instability.",2.0,0,
493,304.0,,427,1,An unfavorable score predicting a high rate of complications and more failed trials of labor may help in counseling patients considering trial of labor.,2.0,0,
494,137.0,,111,385,"Moreover, this analysis suggests that a reduction in SCD risk with ACE inhibitors is an important component of this survival benefit.",2.0,0,
495,760.0,,161,531,It can be postulated that AVP has strong correlations with the inflammatory markers.,1.0,0,
496,73.0,,118,260,"This study demonstrates that, when used in conjunction with DPNB, a pacifier dipped in 24% sucrose and a more comfortable, padded, and physiologic restraint can be useful in decreasing distress and pain.",2.0,0,
497,1.0,,185,188,Our results indicate that the injection of corticosteroids to patients with shoulder pain due to soft tissue disorders under the USG-guidance may improve therapeutic effectiveness and reduce adverse effects.,2.0,0,
498,727.0,,535,437,Position-independent rebound tonometry (Icare PRO) accurately measured IOP in supine children's eyes postoperatively in the presence of intracameral air.,1.0,0,
499,117.0,,497,428,High levels of parental smoking in the home are associated with a reduction in health care contacts for asthma.,0.0,0,
500,141.0,,265,88,"The percentage of oxalate that was water soluble differed markedly between cinnamon (6%) and turmeric (91%), which appeared to be the primary cause of the greater urinary oxalate excretion/oxalate absorption from turmeric.",1.0,0,
501,603.0,,291,291,The diagnosis of TRS by FISH was highly sensitive and enabled genetic confirmation of the pathological diagnoses.,1.0,0,
502,153.0,,277,8,"Telling smokers their lung age significantly improves the likelihood of them quitting smoking, but the mechanism by which this intervention achieves its effect is unclear.",1.0,0,
503,424.0,,9,142,"In those patients with migraine, the most common reasons for misdiagnosis include headache triggers, pain location, and associated features (""guilt by provocation, location, and association"") commonly attributed to sinus headache.",1.0,0,
504,1233.0,,414,539,"The efficiency of CHOP regimen containing PLD for the aged patients with advanced DLBCL has been confirmed to be significant, and its cardiac toxicity is low, thus being worth to be popularized and applied for the treatment of advanced diffuse large B-cell lymphoma.",2.0,0,
505,582.0,,245,20,Early screening of these disorders and prompt tailored pharmacological and behavioral interventions can potentially reduce cocaine use and improve response to MMT.,2.0,0,
506,261.0,,5,162,PRIMARY FUNDING SOURCE: Region of Scania Research and Development Foundation and Hssleholm Hospital Organization.,1.0,0,
507,795.0,,396,530,"The findings provide preliminary evidence that this intervention may offer an efficient way of concurrently reducing CAS and mental health problems, such as sexual compulsivity and loneliness, for HIV+ gay and bisexual men.",2.0,0,
508,694.0,,375,285,Andrew's manoeuvre (four-hands CC) during the simulated DA-CPR significantly improved the performance of elderly female rescuers and helped them to achieve the recommended CC depth.,2.0,0,
509,1307.0,,350,496,This study provides modest evidence that rTMS to the l-DLPFC transiently reduces core symptoms of AN and encourages prudent decision making.,2.0,0,
510,657.0,,164,538,"However, monitoring should be strengthened in order to prevented and control the adverse effects such as severe hypotension and severe bradycardia.",1.0,0,
511,307.0,,495,523,"Behavioral risk factors, specifically smoking and oral contraceptive use, markedly increased the risk of PMVA, as did recent onset of PMVA.",0.0,0,
512,280.0,,432,202,There is evidence of short-term efficacy (moderate for pain and small for function) of opioids to treat CLBP compared with placebo.,2.0,0,
513,88.0,,198,457,Treating patients with colchicine during initiation of allopurinol therapy for 6 months is supported by our data.,1.0,0,
514,1368.0,,324,532,"However, significant toxicities were hurdles to sustained V-FND therapy.",0.0,0,
515,685.0,,52,267,"However, new strategies to improve implementation of interventions should be created.",1.0,0,
516,782.0,,388,211,"Our results suggest that following a stroke, the brain may be less responsive to non-invasive brain stimulation paradigms that aim to induce short-term reorganisation, and aerobic exercise was unable to induce or improve this response.",0.0,0,
517,519.0,,481,42,"Taken on a daily basis, thermogenic dietary supplementation may increase overall energy expenditure, potentially leading to reductions in fat mass over time.",2.0,0,
518,315.0,,374,221,"In the postmatch group, prescription of ACE inhibitor was associated with a significant decrease in the risk of 5-year mortality (hazard ratio 0.61, 95% confidence interval 0.43 to 0.87, p = 0.006).",2.0,0,
519,273.0,,205,194,There was limited evidence from randomised controlled trials regarding the use of oestrogens for the prevention and management of pelvic organ prolapse.,1.0,0,
520,357.0,,72,347,These findings need careful consideration in judging whether a co-ordinated population-based screening programme should be introduced.,1.0,0,
521,185.0,,520,547,Evidence was insufficient to show whether exercise is an effective treatment for vasomotor menopausal symptoms.,1.0,0,
522,164.0,,66,436,"Over 18 months, persons with prehypertension and stage 1 hypertension can sustain multiple lifestyle modifications that improve control of blood pressure and could reduce the risk for chronic disease.",2.0,0,
523,56.0,,249,191,"The SFA Scale is a reliable, valid, and accurate measure of shoulder function in patients with RA that can be completed within 3 minutes.",2.0,0,
524,356.0,,73,193,There is evidence of a significant reduction in mortality from AAA in men aged 65 to 79 years who undergo ultrasound screening.,2.0,0,
525,1347.0,,162,305,"The point application in summer for the prevention in winter reduces the attack frequency of pediatric pneumonia, shortens the sick duration and has achieved the better significant efficacy in the cases of lower age, shorter sick duration, less attack frequency and moderate skin reaction.",2.0,0,
526,1311.0,,485,123,"Consumption of milk containing A1 -casein was associated with increased gastrointestinal inflammation, worsening of PD3 symptoms, delayed transit, and decreased cognitive processing speed and accuracy.",0.0,0,
527,124.0,,487,394,"US-guided arthrocentesis and injection of the knee are superior to anatomic landmark palpation-guided arthrocentesis, resulting in significantly less procedural pain, improved arthrocentesis success, greater synovial fluid yield, more complete joint decompression, and improved clinical outcomes.",2.0,0,
528,182.0,,359,521,Elevated troponin level after acute stroke is common and is associated with ECG changes suggestive of myocardial ischemia and increased risk of death.,0.0,0,
529,1346.0,,87,307,"This is the first double-blind RCT assessing ciclosporin, in the management of T1R in Africa.",1.0,0,
530,387.0,,356,340,"Survivors of cancer who chronically consumed opioids experienced symptomatic hypogonadism with significantly higher levels of depression, fatigue, and sexual dysfunction.",0.0,0,
531,343.0,,488,204,"This risk should be considered within the context of medical need for the drugs, efficacy evidence, medical comorbidity, and the efficacy and safety of alternatives.",1.0,0,
532,286.0,,33,342,"However, because of the small sample size and the short term of this study, further long-term studies are needed to determine the efficacy of p.o.",1.0,0,
533,334.0,,89,294,"Furthermore, in the majority of these patients, the elevated blood pressures can be controlled or significantly improved.",2.0,0,
534,204.0,,122,458,"Use of the qHPV vaccine reduced the rates of anal intraepithelial neoplasia, including of grade 2 or 3, among men who have sex with men.",2.0,0,
535,512.0,,98,486,Standard practice in pupillary monitoring yields inaccurate data.,1.0,0,
536,398.0,,473,328,"In contrast, there is mounting evidence that low serum T is associated with greater prostate cancer risk, and more worrisome features of prostate cancer.",0.0,0,
537,168.0,,543,332,Trial evidence that examines the effects of n-3 PUFAs on depressed mood is limited and is difficult to summarize and evaluate because of considerable heterogeneity.,1.0,0,
538,191.0,,206,128,"The subjects who had more severe asthma (especially if it developed after the age of 2 and was associated with reduced expiratory flow), were female, or had parents who had asthma were at an increased risk of having asthma as an adult.",0.0,0,
539,1249.0,,62,238,Laser assisted hatching with quarter technique improves pregnancy and implantation rates in poor prognosis patients.,2.0,0,
540,54.0,,332,507,"In this systematic review we present information relating to the effectiveness and safety of the following interventions: analgesics (local), carbenoxolone mouthwash, chlorhexidine (and similar agents), corticosteroids (topical), and tetracycline antibiotic mouthwash.",1.0,0,
