,id,sen,lab,socal
424,1217,"Radiofrequency hyperthermia combined conformal radiotherapy is remarkably effective in treating patients with HCC, which could effectively reduce the inpo of radiotherapy to the liver, enhance the patient' s tolerability and improve the patients' short and long term survival.",2,0.766666666667
425,1218,The authors suggest that the administration of 14% Plai cream is a useful alternative in the management of DOMS.,2,1.0
426,1219,"Therefore, supplemental 80% FiO2 during and 6 hours after open surgery for acute sigmoid diverticulitis, reducing post-operative SSI, should be considered part of ongoing quality improvement activities related to surgical care, accompanied by few risk to the patients and cgab associates cost.",1,-0.5
427,1220,We did not find any reduction of the pro-inflammatory response in our patients and therefore no changes in their perioperative course.,1,0.0
428,1224,Vitamin D dsyn was associated with higher dsyn activity and severity and presence of metabolic syndrome.,0,-3.0
429,1225,"Results of this study suggest that the impact of PA on depressive symptoms varies by genotype and sex, and that PA may mitigate somatic symptoms of mobd more than other symptoms.",2,0.0
430,1227,"Among patients recently hospitalized with heart failure and reduced LVEF, the use of liraglutide did not lead to greater posthospitalization clinical stability.",0,0.0
431,1228,The data show that investigators planning RCST's in surgery should be aware of the large amount of effort and significant financial resources needed to achieve patient recruitment goals.,1,2.0
432,1229,"However, IVR-based interventions may be the optimal choice for those with elevated LDL values at baseline.",2,2.0
433,1231,"In the conservative treatment, mifepristone can safely improve the hormone levels, reduce the thickness of the endometrium, alleviate symptoms.",2,0.6
434,1232,"However, piroxicam did not have any effect on abortion, multiple pregnancy, and ongoing pregnancy rates.",1,0.0
435,1233,"The efficiency of CHOP regimen containing PLD for the aged patients with advanced DLBCL has been confirmed to be significant, and its cardiac inpo is low, thus being worth to be popularized and applied for the treatment of advanced diffuse large B-cell lymphoma.",2,1.0
436,1234,The PHC Cage is similar to the PEEK Cage and has good clinical outcome in short-term follow-up.,2,1.5
437,1235,Polymorphisms in CYP3A5 and ABCB1 may define a subset of patients with different cabazitaxel inpo and efficacy and therefore could be used as markers for treatment optimization.,2,2.0
438,1238,These findings support a role of CYP2C19 genotype in the efficacy of this treatment.,2,1.5
439,1239,Neither sevoflurane nor propofol had any significant impact on the occurrence of postoperative complications.,2,0.0
440,1241,Short-term body composition benefits of an RT+CR intervention may be lost within 18 months after completion of the intervention.,1,3.0
441,1244,"Acupuncture stimulation of SP 6 has an immediate analgesic effect in PD women with dsyn damp stagnation syndrome, which was not affected by needling-induced sharp pain, deqi-expectation, and thicker or thinner needle with shallow and deeper insertion.",2,-0.2
442,1248,"Outcomes of colorectal endoscopic submucosal dissection were acceptable in selected patients, with no difference in outcomes according to clinical indications.",2,0.0
443,1249,Laser assisted hatching with quarter technique improves pregnancy and implantation rates in poor prognosis patients.,2,0.333333333333
444,1250,Rectal V38 and 2 clinical factors were strong predictors of HH following 5-fraction SABR.,1,0.5
445,1251,The analgesia method of ACM could reduce the dosage of traditional analgesic drugs and the occurrence of partial adverse reactions.,2,-2.0
446,1252,Integration of BMI control with vision-guided robotic assistance led to improved performance on object transfer tasks.,2,1.5
447,1253,"With regards to the primary aim of this study, there were overall high levels of satisfaction with the intervention, indicating good feasibility and acceptance among patients.",2,2.0
448,1254,Larger studies are needed to assess the effect of cerebral protection device use on neurological and cognitive function after TAVI and to devise methods that will provide more complete coverage of the brain to prevent new lesions.,1,1.16666666667
449,1255,Availability of spirometry should be a priority in this setting.,1,0.0
450,1256,"This outcome may result from a link between innate immunity and IgE-mediated, adaptive immune responses in asthma, and point to TLR4 as a potential therapeutic target.",1,0.0
451,1257,It could be worthwhile to aim the intervention specifically at specific subgroups.,1,0.0
452,1258,"Despite its shorter half-life, letrozole seems to be as least as likely, if not more, to adversely affect cervical mucus.",0,-2.0
453,1259,"The hydroxyurea shows a better curative effect on TI patients, no serious side reactions occur in all the patients treated with hydroxyurea, but the long-term curative effect and side reactions should be observed continuously.",1,0.0
454,1260,"All three bitopertin treated groups showed improvements in all the efficacy endpoints for both of the two symptoms, i.e., ""negative symptoms"" and ""sub-optimally controlled symptoms"", throughout the duration of the study.",2,0.75
455,1261,"Among at-risk patients presenting to the ED, the use of aspirin compared with placebo did not reduce the risk of ARDS at 7 days.",0,-1.0
456,1262,Further large studies are needed to confirm effectiveness of the proposed CMP.,1,2.0
457,1263,The combination of INS and Oxymet provides additional benefit compared to INS monotherapy in relieving nasal patf in subjects with chronic dsyn and allergic dsyn without developing dsyn medicamentosa.,2,0.0
458,1264,"A complex therapy cannot be limited to a single drug only, and to make better decisions, one should consider not only ocular, but also general dsyn of the patient.",1,-0.666666666667
459,1265,Both EA and meloxicam are effective in the treatment of KOA at the early and middle stage.,2,1.0
460,1266,"This methodology may be useful for diagnosing, directing treatment, and judging prognosis of alcoholic cardiac damage.",2,-1.0
461,1267,More long-term studies are thus warranted.,1,0.0
462,1268,Knowledge of these relationships may help identify LTRs at the greatest risk for poor sleep and guide strategies to promote sleep and optimize HRQOL.,1,3.0
463,1269,"Regarding the improvement in foul breathing, the effect in the palmar thumb surface group is better than that in the radial margin group.",2,-1.0
464,1270,Early weight loss is consistently identified as a strong predictor of long-term weight loss.,1,0.2
465,1271,The relationship for ALT appears specific for death due to cardiovascular disease.,0,-1.0
466,1272,Biliary CEACAM6 can identify patients with extrahepatic neop with a high degree of sensitivity and should be investigated further as a potential screening tool.,2,1.0
467,1273,However Botulinum toxin type A (BotoxÂ®) showed statistically significant more increased in pressure pain threshold at 6-week after injection without severe adverse effects.,2,-0.8
468,1274,Using 14% Plai cream over a 7-day period substantially reduced muscle soreness symptoms compared to 7% Plai cream or a placebo cream.,2,0.0
469,1276,"Its clinical effect is better than NPWT or porcine ADM dressing alone, and this method may be suitable for patients with non-surgical treatment.",2,-0.333333333333
470,1278,The results presented support further development of the C. difficile vaccine candidate in a larger population of subjects to determine the optimal dose and immunization schedule.,2,2.0
471,1280,These data support safety and efficacy of TAVR in select very elderly patients.,2,1.66666666667
472,1281,A systematic intervention model resulted in partial improvements in LBP care.,2,2.0
473,1283,"Ultrasound-guided interscalene brachial plexus patf with an extrafascial injection reduces the incidence of hemidiaphragmatic paresis and impact on respiratory function while providing similar analgesia, when compared with a conventional injection.",2,0.0
474,1284,The safety profile of CT-P13 was also similar to that of RP.,1,2.0
475,1285,The CMP used in the study have showed a trend to significant SSI risk reduction and may be recommended to maximize patient protection.,2,0.0
476,1288,"Investigations on the effects of low-volume HIIE protocols including a fewer number of work bouts on health status and fitness of less active subjects would be interesting, especially in the first training weeks.",1,0.75
477,1289,The individualized lung neop modeling can facilitate the evaluation of preoperative risks and allows for more accurate surgical planning.,2,0.833333333333
478,1293,This supports investigation into the potential use of nasal high flow therapy as treatment in viral upper respiratory tract infections.,2,-1.0
479,1294,"Using RCT on participatory basis, SMBG with individual dietary counseling was effective in short term.",2,0.0
480,1295,"Based on the theory of inpo of bone joints in TCM, three kinds of spinal rotation manipulations can be used safely for the treatment of lumbar disc herniation, and the efficacy was similar.",2,0.0
481,1296,"Among adults with septic shock, the early use of vasopressin compared with norepinephrine did not improve the number of kidney failure-free days.",0,-1.0
482,1297,Oral Ramosetron 0.1 mg was more effective than placebo in PONV prevention and reduced the incidence of moderate to severe nausea after intrathecal morphine in the first 24 hour after gynecological surgery.,2,0.166666666667
483,1298,ALIF with posterior instrumentation in low grade isthmic cgab provides satisfactory outcome in patients requiring surgical treatment.,2,1.0
484,1299,This indicates variability in the ability to use real-time augmented feedback effectively.,2,1.0
485,1300,"The prolonged pharmacodynamic effect of proliposomal ropivacaine, together with its delayed elimination and prolonged redistribution to plasma, is compatible to depot-related slow-release and similar to the performance of other liposomal local anesthetics.",1,-0.8
486,1301,"The present study demonstrated that the addition of inspiratory muscle training, even when applied for a short period, may potentiate the effects of combined aerobic and resistance training, becoming a simple and inexpensive strategy for patients who underwent coronary artery bypass and are in phase II cardiac rehabilitation.",2,1.0
487,1303,SIPsmartER is an effective intervention to decrease SSB consumption among adults and is promising for translation into practice settings.,2,0.666666666667
488,1304,"Dose-dependent increases in appendicular lean body mass and decreases in fat mass were observed, although this study did not achieve the threshold of its primary objective.",1,-1.5
489,1305,"Conical stone needle on foot combined with Sian anvil at Yintang(GV 29) treating insomnia is safe and effective,and this treatment acquires similar efficacy with less suffering.",2,1.25
490,1306,Close contact casting may be an appropriate treatment for such patients.,1,0.0
491,1307,This study provides modest evidence that rTMS to the l-DLPFC transiently reduces core symptoms of AN and encourages prudent decision making.,2,0.666666666667
492,1308,This suggests that the prevalence of WDTC detected by imaging is not an artifact caused by an increasingly dsyn population and that any association of WDTC and dsyn is not related to the way in which these neop are detected.,1,0.0
493,1311,"Consumption of milk containing A1 Î²-casein was associated with increased gastrointestinal inflammation, worsening of PD3 symptoms, delayed transit, and decreased cognitive processing speed and accuracy.",0,-1.5
494,1315,"The association of GlcN-S and mud-bath therapy has a positive and safe role in improving pain, function and quality of life in knee OA patients.",2,1.2
495,1316,The test-based approach to the management of dsyn did not increase the incidence of dsyn or dsyn among under-five children in this setting.,2,0.0
496,1317,"Considering both efficacy and safety, colchicine can be prescribed with a once-daily dosage.",1,2.0
497,1318,"The effectiveness of ARM in the prevention of severe dsyn in patients with HNC treated with RT is, at least, as effective (or more effective) as other and more common skin treatments.",2,0.5
498,1320,"The decoction prepared with of Nicotiana tabacum leaves, used as mouthwash are well-tolerated and safe, and can be used for the management of recurrent aphthous.",2,1.0
499,1322,Partial STARR combined with Bresler procedure in the treatment of ODS associated with acab and IRI has better efficacy than STARR only.,2,1.0
500,1323,Propofol-TCI technique is suggested for laparoscopic and ambulatory surgery.,1,0.0
501,1326,"In patients undergoing MCA intravascular stent implantation for ischemic stroke, perioperative intensive statin therapy improves the patients' outcomes, reduces the levels of CRP, VCAM-1 and sCD147 molecules, and lowers the incidences of cerebrovascular events.",2,2.0
